Race	Labels
Black	['sleeping bag', 'cloak', 'bassinet', 'vestment', 'ski mask']
Black	['comic book', 'bluetick', 'toy terrier', 'frilled lizard', 'steel drum']
Black	['ballplayer', 'stretcher', 'basketball', 'military uniform', 'rugby ball']
Black	['racket', 'bow', 'hammer', 'apron', 'parallel bars']
Black	['ice lolly', 'sunscreen', 'shoe shop', 'cowboy hat', 'gasmask']
Black	['military uniform', 'suit', 'Windsor tie', 'bow tie', 'cornet']
Black	['polecat', 'black-footed ferret', 'fox squirrel', 'neck brace', 'Windsor tie']
Black	['parallel bars', 'horizontal bar', 'bow', 'swing', 'maypole']
Black	['shopping cart', 'steel drum', 'accordion', 'shopping basket', 'strainer']
Black	['oboe', 'chain', 'bassoon', 'flute', 'sax']
Black	['Dutch oven', 'caldron', 'wok', 'frying pan', 'Crock Pot']
Black	['Windsor tie', 'pajama', 'bow tie', 'lab coat', 'stethoscope']
Black	['torch', 'ocarina', 'maypole', 'volleyball', 'brassiere']
Black	['brassiere', 'diaper', 'bikini', 'sunscreen', 'nipple']
Black	['shower cap', 'bathing cap', 'bonnet', 'wig', 'Band Aid']
Black	['toyshop', 'wig', 'stage', 'altar', 'shoe shop']
Black	['bath towel', 'crib', 'vizsla', 'beagle', 'tub']
Black	['torch', 'academic gown', 'mortarboard', 'plunger', 'military uniform']
Black	['oxygen mask', 'gasmask', 'neck brace', 'comic book', 'breastplate']
Black	['military uniform', 'bearskin', 'bathing cap', 'bobsled', 'miniskirt']
Black	['home theater', 'seat belt', 'minibus', 'limousine', 'go-kart']
Black	['perfume', 'bubble', 'remote control', 'hair spray', 'stage']
Black	['red wine', 'cello', 'violin', 'goblet', 'cocktail shaker']
Black	['bonnet', 'Windsor tie', 'stole', 'sock', 'cardigan']
Black	['tick', 'ballpoint', 'nail', 'matchstick', 'Band Aid']
Black	['cab', 'traffic light', 'police van', 'limousine', 'garbage truck']
Black	['lab coat', 'knee pad', 'Windsor tie', 'neck brace', 'maillot']
Black	['neck brace', 'Windsor tie', 'jersey', 'bearskin', 'bulletproof vest']
Black	['binoculars', 'umbrella', 'hatchet', 'plunger', 'tripod']
Black	['harmonica', 'Band Aid', 'mask', 'cellular telephone', 'sweatshirt']
Black	['wig', 'bikini', 'hair spray', 'hair slide', 'hand blower']
Black	['military uniform', 'pickelhaube', 'Windsor tie', 'suit', 'bow tie']
Black	['Windsor tie', 'hand-held computer', 'lab coat', 'neck brace', 'academic gown']
Black	['trench coat', 'military uniform', 'rifle', 'tripod', 'crutch']
Black	['bearskin', 'torch', 'pop bottle', 'ocarina', 'drum']
Black	['rugby ball', 'ping-pong ball', 'neck brace', 'ballplayer', 'academic gown']
Black	['neck brace', 'face powder', 'sunscreen', 'loupe', 'Band Aid']
Black	['crutch', 'bathing cap', 'bubble', 'ballplayer', 'military uniform']
Black	['Windsor tie', 'lab coat', 'suit', 'bolo tie', 'oboe']
Black	['academic gown', 'Windsor tie', 'mortarboard', 'suit', 'bassoon']
Black	['suit', 'stethoscope', 'Windsor tie', 'bow tie', 'lab coat']
Black	['barber chair', 'laptop', 'screen', 'monitor', 'barbershop']
Black	['carousel', 'puck', 'plunger', 'bobsled', 'ski']
Black	['ballplayer', 'wool', 'sweatshirt', 'poncho', 'spatula']
Black	['wig', 'Irish water spaniel', 'chain mail', 'curly-coated retriever', 'bearskin']
Black	['lab coat', 'bow tie', 'sunglass', 'sunglasses', 'military uniform']
Black	['Windsor tie', 'panpipe', 'basketball', 'ballplayer', 'vestment']
Black	['vestment', 'pickelhaube', 'military uniform', 'kimono', 'throne']
Black	['mortarboard', 'plunger', 'cowboy hat', 'spatula', 'barbershop']
Black	['bearskin', 'neck brace', 'Windsor tie', 'suit', 'academic gown']
Black	['American Staffordshire terrier', 'Weimaraner', 'Staffordshire bullterrier', 'mask', 'piggy bank']
Black	['oboe', 'abaya', 'bearskin', 'cloak', 'Windsor tie']
Black	['Windsor tie', 'trench coat', 'suit', 'cloak', 'abaya']
Black	['bubble', 'shower cap', 'mask', 'ski mask', 'sunscreen']
Black	['bulletproof vest', 'knee pad', 'ski mask', 'abaya', 'sweatshirt']
Black	['wok', 'Dutch oven', 'spatula', 'steel drum', 'frying pan']
Black	['cowboy hat', 'sturgeon', 'mountain bike', 'binoculars', 'military uniform']
Black	['shield', 'malamute', 'academic gown', 'dogsled', 'military uniform']
Black	['military uniform', 'trench coat', 'suit', 'Windsor tie', 'bolo tie']
Black	['Windsor tie', 'neck brace', 'academic gown', 'oboe', 'sweatshirt']
Black	['Windsor tie', 'suit', 'trench coat', 'sweatshirt', 'Mexican hairless']
Black	['maraca', 'drum', 'drumstick', 'candle', 'mask']
Black	['web site', 'Sussex spaniel', 'comic book', 'Windsor tie', 'academic gown']
Black	['barbell', 'ping-pong ball', 'stethoscope', 'racket', 'basketball']
Black	['Windsor tie', 'suit', 'neck brace', 'Band Aid', 'pick']
Black	['barrow', 'bucket', 'birdhouse', 'milk can', 'shovel']
Black	['basketball', 'rugby ball', 'soccer ball', 'volleyball', 'academic gown']
Black	['cello', 'microphone', 'bassoon', 'violin', 'trombone']
Black	['microphone', 'reflex camera', 'hair spray', 'stethoscope', 'accordion']
Black	['bathing cap', 'shower cap', 'bikini', 'swimming trunks', 'maillot']
Black	['suit', 'Loafer', 'groom', 'Windsor tie', 'mortarboard']
Black	['stretcher', 'ambulance', 'lifeboat', 'jinrikisha', 'bathing cap']
Black	['violin', 'cello', 'bow', 'flute', 'trombone']
Black	['harp', 'book jacket', 'orangutan', 'Rottweiler', 'banjo']
Black	['swimming trunks', 'bikini', 'Weimaraner', 'bathing cap', 'Italian greyhound']
Black	['jean', 'crutch', 'miniskirt', 'cowboy hat', 'gasmask']
Black	['bulletproof vest', 'barbershop', 'assault rifle', 'military uniform', 'chain saw']
Black	['toyshop', 'confectionery', 'bakery', 'gong', 'hot pot']
Black	['sandbar', 'bow', 'swimming trunks', 'bathing cap', 'lakeside']
Black	['suit', 'mortarboard', 'trench coat', 'bow tie', 'lab coat']
Black	['pretzel', 'plane', 'toyshop', 'tobacco shop', 'hen-of-the-woods']
Black	['maillot', 'bathing cap', 'maillot', 'balance beam', 'dumbbell']
Black	['orangutan', 'siamang', 'platypus', 'macaque', 'milk can']
Black	['vizsla', 'swimming trunks', 'Chesapeake Bay retriever', 'cowboy hat', 'dumbbell']
Black	['suit', 'Windsor tie', 'bolo tie', 'bow tie', 'academic gown']
Black	['lab coat', 'bow tie', 'vestment', 'stethoscope', 'neck brace']
Black	['wig', 'bonnet', 'bearskin', 'panpipe', 'Irish water spaniel']
Black	['bearskin', 'neck brace', 'bulletproof vest', 'pedestal', 'punching bag']
Black	['military uniform', 'neck brace', 'cowboy hat', 'sombrero', 'bulletproof vest']
Black	['military uniform', 'pickelhaube', 'trench coat', 'kimono', 'bearskin']
Black	['chocolate sauce', 'red wine', 'cockroach', 'ice cream', 'American lobster']
Black	['suit', 'cornet', 'Windsor tie', 'bolo tie', 'bow tie']
Black	['torch', 'guillotine', 'swing', 'bubble', 'pole']
Black	['golfcart', 'restaurant', 'limousine', 'drum', 'marimba']
Black	['shower cap', 'bathing cap', 'sunglasses', 'sweatshirt', 'sunglass']
Black	['bearskin', 'oboe', 'panpipe', 'whistle', 'maraca']
Black	['parallel bars', 'limousine', 'steel drum', 'flute', 'drum']
Black	['Mexican hairless', 'Band Aid', 'thimble', 'buckle', 'Windsor tie']
Black	['Band Aid', 'seat belt', 'bow tie', 'syringe', 'wig']
Black	['shoe shop', 'turnstile', 'barbell', 'wine bottle', 'pop bottle']
Black	['maillot', 'maillot', 'snorkel', 'bathing cap', 'sarong']
Black	['oxygen mask', 'gasmask', 'water bottle', 'mask', 'football helmet']
Black	['swimming trunks', 'bikini', 'sunscreen', 'maillot', 'conch']
Black	['bow tie', 'suit', 'Windsor tie', 'fur coat', 'flute']
Black	['lipstick', 'Band Aid', 'hair spray', 'wig', 'syringe']
Black	['swimming trunks', 'sunscreen', 'bikini', 'diaper', 'tub']
Black	['Staffordshire bullterrier', 'curly-coated retriever', 'American Staffordshire terrier', 'Labrador retriever', 'pug']
Black	['ice lolly', 'tricycle', 'maraca', 'bib', 'swing']
Black	['snowplow', 'reel', 'chain saw', 'king crab', 'crane']
Black	['coho', 'valley', 'sturgeon', 'alp', 'cliff']
Black	['ski mask', 'mask', 'gasmask', 'sleeping bag', 'abaya']
Black	['trench coat', 'suit', 'notebook', 'marimba', 'grand piano']
Black	['neck brace', 'eggnog', 'gong', "potter's wheel", 'spaghetti squash']
Black	['diaper', 'swimming trunks', 'horizontal bar', 'bathtub', 'tub']
Black	['Greater Swiss Mountain dog', 'bulletproof vest', 'jersey', 'barbell', 'dumbbell']
Black	['military uniform', 'sweatshirt', 'trench coat', 'bow tie', 'punching bag']
Black	['toyshop', 'confectionery', 'shoe shop', 'grocery store', 'hair spray']
Black	['parachute', 'soccer ball', 'stretcher', 'Samoyed', 'golf ball']
Black	['bearskin', 'ski mask', 'military uniform', 'pickelhaube', 'abaya']
Black	['volleyball', 'soccer ball', 'bikini', 'maillot', 'swimming trunks']
Black	['assault rifle', 'Indian cobra', 'chain saw', "potter's wheel", 'oboe']
Black	['torch', 'balance beam', 'pole', 'horizontal bar', 'pinwheel']
Black	['unicycle', 'recreational vehicle', 'bobsled', 'motor scooter', 'abaya']
Black	['ice lolly', 'coffee mug', 'Band Aid', 'ice cream', 'hotdog']
Black	['bathing cap', 'football helmet', 'punching bag', 'knee pad', 'maillot']
Black	['groom', 'gown', 'bow tie', 'theater curtain', 'overskirt']
Black	['hair spray', 'power drill', 'bathing cap', 'prison', 'academic gown']
Black	['mask', 'crash helmet', 'ski mask', 'wig', 'gasmask']
Black	['torch', 'marimba', 'toyshop', 'ice lolly', 'bow tie']
Black	['balance beam', 'dumbbell', 'horizontal bar', 'barbell', 'racket']
Black	['military uniform', 'oboe', 'suit', 'kimono', 'bow tie']
Black	['unicycle', 'dalmatian', 'knee pad', 'crash helmet', 'ballplayer']
Black	['bow tie', 'suit', 'military uniform', 'Windsor tie', 'bolo tie']
Black	['kimono', 'steel drum', 'marimba', 'vestment', 'military uniform']
Black	['ocarina', 'neck brace', 'Band Aid', 'Windsor tie', 'loupe']
Black	['tick', 'bagel', 'conch', 'buckeye', 'dough']
Black	['stethoscope', 'trench coat', 'military uniform', 'suit', 'bolo tie']
Black	['parallel bars', 'balance beam', 'ping-pong ball', 'stage', 'accordion']
Black	['torch', 'ocarina', 'bearskin', 'flute', 'trench coat']
Black	['flute', 'bassoon', 'bow tie', 'academic gown', 'oboe']
Black	['gong', 'vestment', 'throne', 'sax', 'theater curtain']
Black	['mask', 'ski mask', 'isopod', 'chambered nautilus', 'thimble']
Black	['ski mask', 'mask', 'pug', 'neck brace', 'plunger']
Black	['notebook', 'dumbbell', 'wig', 'hand blower', 'plunger']
Black	['groom', 'bow tie', 'suit', 'Windsor tie', 'seat belt']
Black	['stretcher', 'military uniform', 'gasmask', 'crutch', 'tank']
Black	['kimono', 'pinwheel', 'soccer ball', 'toyshop', 'knee pad']
Black	['tractor', 'flagpole', 'mortarboard', 'Newfoundland', 'police van']
Black	['football helmet', 'soccer ball', 'rugby ball', 'ballplayer', 'baseball']
Black	['plunger', 'barbershop', 'mortarboard', 'jersey', 'library']
Black	['kimono', 'ski mask', 'groom', 'mask', 'pug']
Black	['wig', 'wool', 'bearskin', 'teddy', 'pickelhaube']
Black	['microphone', 'bow tie', 'sax', 'cornet', 'harmonica']
Black	['gasmask', 'comic book', 'pug', 'oxygen mask', 'mask']
Black	['vestment', 'altar', 'plunger', 'toyshop', 'restaurant']
Black	['ski', 'bobsled', 'jinrikisha', 'shield', 'dogsled']
Black	['sombrero', 'bassinet', 'acoustic guitar', 'yurt', 'cowboy hat']
Black	['crutch', 'stethoscope', 'academic gown', 'mortarboard', 'bow tie']
Black	['panpipe', 'hair spray', 'maraca', 'crutch', 'cellular telephone']
Black	['admiral', 'safe', 'chain saw', 'scoreboard', 'book jacket']
Black	['suit', 'military uniform', 'bow tie', 'Windsor tie', 'trench coat']
Black	['jinrikisha', 'crutch', 'unicycle', 'parking meter', 'oxcart']
Black	['seat belt', 'bow tie', 'syringe', 'Windsor tie', 'lab coat']
Black	['ballplayer', 'shield', 'soccer ball', 'football helmet', 'baseball']
Black	['bicycle-built-for-two', 'EntleBucher', 'unicycle', 'Boston bull', 'dogsled']
Black	['bassoon', 'electric guitar', 'stage', 'microphone', 'acoustic guitar']
Black	['Windsor tie', 'panpipe', 'bulletproof vest', 'oboe', 'book jacket']
Black	['ice lolly', 'sunscreen', 'park bench', 'steel drum', 'ear']
Black	['harp', 'panpipe', 'flute', 'chime', 'bow']
Black	['ballplayer', 'military uniform', 'jersey', 'rugby ball', 'ping-pong ball']
Black	['maillot', 'maillot', 'bikini', 'overskirt', 'hatchet']
Black	['groom', 'gown', 'bow tie', 'mortarboard', 'toyshop']
Black	['military uniform', 'barbershop', 'bow tie', 'harmonica', 'sweatshirt']
Black	['microphone', 'chain mail', 'stage', 'accordion', 'hair spray']
Black	['Windsor tie', 'suit', 'academic gown', 'trench coat', 'lab coat']
Black	['suit', 'Windsor tie', 'academic gown', 'groom', 'lab coat']
Black	['suit', 'bow tie', 'Windsor tie', 'military uniform', 'academic gown']
Black	['Windsor tie', 'neck brace', 'academic gown', 'suit', 'vestment']
Black	['motor scooter', 'rugby ball', 'moped', 'sunscreen', 'sturgeon']
Black	['vestment', 'Brittany spaniel', 'fur coat', 'clumber', 'teddy']
Black	['bow tie', 'military uniform', 'suit', 'jersey', 'seat belt']
Black	['cloak', 'suit', 'academic gown', 'abaya', 'trench coat']
Black	['sunscreen', 'bow tie', 'Band Aid', 'mask', 'sunglasses']
Black	['bow tie', 'bolo tie', 'suit', 'Windsor tie', 'mortarboard']
Black	['mask', 'shower cap', 'wig', 'comic book', 'bathing cap']
Black	['Windsor tie', 'suit', 'academic gown', 'oboe', 'mortarboard']
Black	['chiffonier', 'entertainment center', 'shoji', 'fox squirrel', 'plate rack']
Black	['Windsor tie', 'suit', 'bolo tie', 'oboe', 'bow tie']
Black	['bikini', 'maillot', 'gown', 'maillot', 'miniskirt']
Black	['ping-pong ball', 'harmonica', 'whistle', 'microphone', 'basketball']
Black	['book jacket', 'binder', 'perfume', 'hair spray', 'lighter']
Black	['harmonica', 'cellular telephone', 'ice lolly', 'Band Aid', 'whistle']
Black	['trench coat', 'stethoscope', 'microphone', 'lab coat', 'electric guitar']
Black	['sunscreen', 'ice lolly', 'seat belt', 'spatula', 'Band Aid']
Black	['Windsor tie', 'redbone', 'hand-held computer', 'English foxhound', 'toy terrier']
Black	['groom', 'bow tie', 'hair spray', 'wig', 'whistle']
Black	['cloak', 'trench coat', 'accordion', 'microphone', 'wig']
Black	['diaper', 'nipple', 'bath towel', 'stethoscope', 'swimming trunks']
Black	['whistle', 'plunger', 'mortarboard', 'torch', 'flute']
Black	['torch', 'basketball', 'volleyball', 'unicycle', 'horizontal bar']
Black	['oxcart', 'gasmask', 'ox', 'groom', 'stretcher']
Black	['bulletproof vest', 'bearskin', 'neck brace', 'English foxhound', 'pickelhaube']
Black	['cuirass', 'pickelhaube', 'chain mail', 'breastplate', 'bow tie']
Black	['sweatshirt', 'crutch', 'swimming trunks', 'cardigan', 'stethoscope']
Black	['lab coat', 'sweatshirt', 'vestment', 'pajama', 'jersey']
Black	['French horn', 'sax', 'kimono', 'microphone', 'trombone']
Black	['restaurant', 'library', 'barbershop', 'grocery store', 'laptop']
Black	['neck brace', 'ocarina', 'bassoon', 'cello', 'sax']
Black	['panpipe', 'harmonica', 'flute', 'whistle', 'barbershop']
Black	['Windsor tie', 'oboe', 'suit', 'academic gown', 'bow tie']
Black	['bubble', 'toyshop', 'pinwheel', 'goldfish', 'carousel']
Black	['racket', 'marimba', 'torch', 'rugby ball', 'harmonica']
Black	['assault rifle', 'revolver', 'rifle', 'holster', 'flute']
Black	['jersey', 'bulletproof vest', 'ski mask', 'sweatshirt', 'binoculars']
Black	['mask', 'violin', 'ski mask', 'pole', 'cellular telephone']
Black	['diaper', 'bassinet', 'crib', 'Christmas stocking', 'cradle']
Black	['apiary', 'upright', 'patio', 'greenhouse', 'solar dish']
Black	['mask', 'ski mask', 'dalmatian', 'crash helmet', 'bonnet']
Black	['oboe', 'banjo', 'flute', 'bassoon', 'prison']
Black	['wig', 'feather boa', 'wool', 'lipstick', 'bonnet']
Black	['bow tie', 'ping-pong ball', 'racket', 'lab coat', 'stethoscope']
Black	['volleyball', 'pole', 'parallel bars', 'horizontal bar', 'swimming trunks']
Black	['chain saw', 'military uniform', 'stage', 'maraca', 'sax']
Black	['unicycle', 'sombrero', 'bannister', 'parking meter', 'balance beam']
Black	['trombone', 'military uniform', 'cornet', 'maypole', 'unicycle']
Black	['lab coat', 'stethoscope', 'Windsor tie', 'suit', 'fur coat']
Black	['trench coat', 'military uniform', 'fur coat', 'sunglass', 'wool']
Black	['assault rifle', 'cornet', 'trombone', 'rifle', 'bassoon']
Black	['bow tie', 'bathing cap', 'mask', 'sunscreen', 'Band Aid']
Black	['sunglass', 'sunglasses', 'bow tie', 'trench coat', 'military uniform']
Black	['bathing cap', 'syringe', 'sunglass', 'sunglasses', 'cowboy hat']
Black	['Windsor tie', 'neck brace', 'bulletproof vest', 'overskirt', 'oxygen mask']
Black	['neck brace', 'Sussex spaniel', 'toy poodle', 'papillon', 'Brabancon griffon']
Black	['chocolate sauce', 'cockroach', 'Irish setter', 'hermit crab', 'German short-haired pointer']
Black	['wig', 'mask', 'ski mask', 'pickelhaube', 'bulletproof vest']
Black	['Indian cobra', 'shield', 'oboe', 'stretcher', 'chain mail']
Black	['bubble', 'corkscrew', 'mask', 'sunglasses', 'seat belt']
Black	['buckle', 'mask', 'dumbbell', 'revolver', 'harmonica']
Black	['power drill', 'chain saw', 'theater curtain', 'shoji', 'hoopskirt']
Black	['pajama', 'steel drum', 'kimono', 'maraca', 'accordion']
Black	['trombone', 'stethoscope', 'academic gown', 'Windsor tie', 'suit']
Black	['ice lolly', 'sunscreen', 'mitten', 'ear', 'whistle']
Black	['mask', 'suit', 'sweatshirt', 'bow tie', 'abaya']
Black	['mask', 'microphone', 'gasmask', 'sunglass', 'wig']
Black	['ocarina', 'harmonica', 'cellular telephone', 'microphone', 'groom']
Black	['trench coat', 'gasmask', 'microphone', 'jersey', 'bulletproof vest']
Black	['military uniform', 'suit', 'mortarboard', 'academic gown', 'groom']
Black	['poncho', 'stole', 'cardigan', 'mitten', 'bonnet']
Black	['sax', 'French horn', 'cornet', 'oboe', 'harmonica']
Black	['Windsor tie', 'academic gown', 'prison', 'suit', 'trench coat']
Black	['wig', 'gasmask', 'hair spray', 'lens cap', 'fur coat']
Black	['trench coat', 'overskirt', 'abaya', 'cloak', 'black-and-tan coonhound']
Black	['Windsor tie', 'bow tie', 'military uniform', 'suit', 'Band Aid']
Black	['military uniform', 'ballplayer', 'rugby ball', 'basketball', 'baseball']
Black	['stethoscope', 'whistle', 'stage', 'flute', 'hammer']
Black	['vestment', 'kimono', 'overskirt', 'groom', 'pajama']
Black	['tench', 'rock beauty', 'platypus', 'steel drum', 'dugong']
Black	['Band Aid', 'mask', 'lipstick', 'sunscreen', 'bow tie']
Black	['chain mail', 'stage', 'chain saw', 'banjo', 'electric guitar']
Black	['Windsor tie', 'suit', 'groom', 'ocarina', 'academic gown']
Black	['steel drum', 'neck brace', 'toyshop', 'academic gown', 'marimba']
Black	['lipstick', 'Band Aid', 'sunscreen', 'mask', 'loupe']
Black	['sax', 'cornet', 'oboe', 'prison', 'torch']
Black	['sunscreen', 'face powder', 'puck', 'loupe', 'Band Aid']
Black	['panpipe', 'bassoon', 'trombone', 'vestment', 'sax']
Black	['candle', 'diaper', 'menu', 'jigsaw puzzle', 'groom']
Black	['bearskin', 'pop bottle', 'wine bottle', 'picket fence', 'mailbox']
Black	['cornet', 'harmonica', 'torch', 'stage', 'restaurant']
Black	['Windsor tie', 'bulletproof vest', 'academic gown', 'oboe', 'suit']
Black	['burrito', 'plate', 'restaurant', 'dough', 'cleaver']
Black	['bearskin', 'dogsled', 'military uniform', 'steel drum', 'shield']
Black	['accordion', 'steam locomotive', 'trombone', 'harmonica', 'banjo']
Black	['crutch', 'swing', 'unicycle', 'ski', 'cowboy hat']
Black	['sarong', 'hair spray', 'sunscreen', 'sunglass', 'dumbbell']
Black	['mask', 'gasmask', 'abaya', 'sandal', 'ski mask']
Black	['volleyball', 'bikini', 'swimming trunks', 'bathing cap', 'chain']
Black	['bow tie', 'seat belt', 'pajama', 'ice lolly', 'bib']
Black	['academic gown', 'mortarboard', 'groom', 'bow tie', 'ocarina']
Black	['lab coat', 'vestment', 'cloak', 'abaya', 'hoopskirt']
Black	['lab coat', 'stethoscope', 'bolo tie', 'racket', 'bow tie']
Black	['panpipe', 'harp', 'drumstick', 'stage', 'sax']
Black	['poncho', 'pajama', 'hoopskirt', 'cowboy hat', 'bonnet']
Black	['bow tie', 'lab coat', 'neck brace', 'Band Aid', 'sunscreen']
Black	['Windsor tie', 'bow tie', 'academic gown', 'neck brace', 'suit']
Black	['maypole', 'plunger', 'torch', 'pole', 'unicycle']
Black	['bulletproof vest', 'milk can', 'custard apple', 'macaque', 'vine snake']
Black	['lab coat', 'neck brace', 'cash machine', 'toilet seat', 'spatula']
Black	['bulletproof vest', 'dumbbell', 'assault rifle', 'punching bag', 'sunglass']
Black	['bearskin', 'ski mask', 'Tibetan mastiff', 'jersey', 'muzzle']
Black	['sax', 'umbrella', 'groom', 'accordion', 'bow tie']
Black	['scuba diver', 'snorkel', 'gasmask', 'sunglasses', 'sunglass']
Black	['ski mask', 'Gordon setter', 'Rottweiler', 'gasmask', 'curly-coated retriever']
Black	['notebook', 'parallel bars', 'barbell', 'pool table', 'miniskirt']
Black	['feather boa', 'lipstick', 'bonnet', 'Band Aid', 'whistle']
Black	['bow', 'swing', 'flute', 'walking stick', 'violin']
Black	['wig', 'cloak', 'fur coat', 'stole', 'abaya']
Black	['lipstick', 'cellular telephone', 'hair spray', 'stage', 'safety pin']
Black	['hair spray', 'bow tie', 'neck brace', 'hand blower', 'barbershop']
Black	['restaurant', 'carbonara', 'plate', 'hot pot', 'soup bowl']
Black	['balance beam', 'horizontal bar', 'rugby ball', 'toucan', 'parallel bars']
Black	['stage', 'maraca', 'sunglass', 'plunger', 'trombone']
Black	['balance beam', 'volleyball', 'miniskirt', 'horizontal bar', 'dumbbell']
Black	['bulletproof vest', 'crash helmet', 'ski mask', 'assault rifle', 'military uniform']
Black	['steel drum', 'stage', 'toyshop', 'drumstick', 'drum']
Black	['sweatshirt', 'ski', 'jersey', 'sunglasses', 'sunglass']
Black	['groom', 'mortarboard', 'bow tie', 'oboe', 'maraca']
Black	['bow tie', 'military uniform', 'neck brace', 'Band Aid', 'suit']
Black	['jersey', 'apron', 'rugby ball', 'jean', 'miniskirt']
Black	['neck brace', 'tricycle', 'bicycle-built-for-two', 'tripod', "potter's wheel"]
Black	['barbershop', 'bow tie', 'Band Aid', 'bathing cap', 'sunglasses']
Black	['barrow', 'unicycle', 'dogsled', 'marimba', 'ski']
Black	['sombrero', 'cowboy hat', 'cloak', 'mask', 'mortarboard']
Black	['tricycle', 'lawn mower', 'plow', 'hay', 'birdhouse']
Black	['dumbbell', 'suit', 'bow tie', 'wig', 'Band Aid']
Black	['vestment', 'overskirt', 'kimono', 'gown', 'panpipe']
Black	['Band Aid', 'military uniform', 'seat belt', 'ping-pong ball', 'neck brace']
Black	['volleyball', 'soccer ball', 'library', 'ballplayer', 'scoreboard']
Black	['dumbbell', 'Italian greyhound', 'swimming trunks', 'miniskirt', 'maillot']
Black	['jersey', 'steel drum', 'crutch', 'sweatshirt', 'drumstick']
Black	['pickelhaube', 'bearskin', 'military uniform', 'cowboy hat', 'bow tie']
Black	['mask', 'snorkel', 'sunglass', 'wig', 'sunglasses']
Black	['German short-haired pointer', 'neck brace', 'pajama', 'Windsor tie', 'maraca']
Black	['toyshop', 'trombone', 'steel drum', 'drum', 'accordion']
Black	['beaker', 'gondola', 'Petri dish', 'plastic bag', 'oxygen mask']
Black	['vending machine', 'slot', 'cash machine', 'minibus', 'pay-phone']
Black	['maypole', 'trombone', 'croquet ball', 'flute', 'French horn']
Black	['wombat', 'Norwegian elkhound', 'Egyptian cat', 'Siberian husky', 'malamute']
Black	['garbage truck', 'stage', 'grocery store', 'yurt', 'restaurant']
Black	['chain mail', 'torch', 'maraca', 'cowboy hat', 'hair spray']
Black	['fur coat', 'hair spray', 'capuchin', 'standard poodle', 'gibbon']
Black	['dugong', 'oxygen mask', 'sea lion', 'tench', 'electric ray']
Black	['military uniform', 'maillot', 'dumbbell', 'maillot', 'trombone']
Black	['tobacco shop', 'restaurant', 'slot', 'library', 'bookshop']
Black	['mortarboard', 'jersey', 'sweatshirt', 'academic gown', 'crutch']
Black	['ski mask', 'oxygen mask', 'mask', 'neck brace', 'gasmask']
Black	['suit', 'bulletproof vest', 'sunglass', 'sunglasses', 'Windsor tie']
Black	['mask', 'sunscreen', 'Band Aid', 'ski mask', 'bow tie']
Black	['fur coat', 'vestment', 'torch', 'crutch', 'hair spray']
Black	['seat belt', 'sunglass', 'sunglasses', 'cellular telephone', 'lab coat']
Black	['chain', 'microphone', 'abaya', 'sax', 'knot']
Black	['ocarina', 'plunger', 'jean', 'maraca', 'stethoscope']
Black	['crutch', 'turnstile', 'cash machine', 'prison', 'jinrikisha']
Black	['swimming trunks', 'maillot', 'sandbar', 'seashore', 'dumbbell']
Black	['wooden spoon', 'quill', 'ladle', 'plunger', 'seat belt']
Black	['wig', 'mask', 'cauliflower', 'shower cap', 'lipstick']
Black	['maypole', 'trombone', 'panpipe', 'bubble', 'stage']
Black	['cuirass', 'vacuum', 'breastplate', 'cloak', 'mailbag']
Black	['neck brace', 'plastic bag', 'nipple', 'lab coat', 'oxygen mask']
Black	['cloak', 'abaya', 'ski mask', 'mask', 'lipstick']
Black	['marimba', 'poncho', 'kimono', 'steel drum', 'panpipe']
Black	['Sussex spaniel', 'Irish setter', 'hair spray', 'redbone', 'curly-coated retriever']
Black	['crutch', 'academic gown', 'groom', 'abaya', 'suit']
Black	['suit', 'bow tie', 'Windsor tie', 'groom', 'bolo tie']
Black	['toilet tissue', 'scale', 'paper towel', 'spindle', 'electric fan']
Black	['ice lolly', 'sunscreen', 'binoculars', 'maraca', 'lorikeet']
Black	['crutch', 'suit', 'jean', 'cowboy hat', 'torch']
Black	['panpipe', 'maraca', 'pinwheel', 'whistle', 'bonnet']
Black	['Windsor tie', 'neck brace', 'trench coat', 'bulletproof vest', 'comic book']
Black	['military uniform', 'accordion', 'trombone', 'bubble', 'maypole']
Black	['ballplayer', 'ski', 'bearskin', 'shield', 'baseball']
Black	['horizontal bar', 'parallel bars', 'volleyball', 'pole', 'bow']
Black	['sleeping bag', 'feather boa', 'wig', 'bonnet', 'fur coat']
Black	['ski mask', 'abaya', 'tripod', 'mask', 'trench coat']
Black	['bow tie', 'suit', 'Band Aid', 'sweatshirt', 'military uniform']
Black	['military uniform', 'pickelhaube', 'bow tie', 'cornet', 'trench coat']
Black	['abaya', 'neck brace', 'ocarina', 'loupe', 'Band Aid']
Black	['Sussex spaniel', 'comic book', 'Sealyham terrier', 'suit', 'book jacket']
Black	['feather boa', 'Band Aid', 'microphone', 'drumstick', 'harmonica']
Black	['mountain bike', 'unicycle', 'leatherback turtle', 'diamondback', 'dung beetle']
Black	['mask', 'chimpanzee', 'hippopotamus', 'bull mastiff', 'ski mask']
Black	['Windsor tie', 'panpipe', 'oboe', 'ocarina', 'tobacco shop']
Black	['canoe', 'chain saw', 'corn', 'park bench', 'marimba']
Black	['beagle', 'Italian greyhound', 'bonnet', 'cowboy hat', 'seat belt']
