Race	Labels
Black	['Chesapeake Bay retriever', 'golfcart', 'park bench', 'barrow', 'patio']
Black	['ballplayer', 'panpipe', 'Windsor tie', 'ocarina', 'chain mail']
Black	['bassoon', 'microphone', 'mask', 'harmonica', 'chain mail']
Black	['gasmask', 'sandbar', 'seashore', 'lakeside', 'breakwater']
Black	['canoe', 'gong', 'drum', 'wok', 'shower cap']
Black	['cleaver', 'oboe', 'stethoscope', 'flute', 'bolo tie']
Black	['drumstick', 'theater curtain', 'balance beam', 'academic gown', 'ocarina']
Black	['parallel bars', 'academic gown', 'cowboy hat', 'sunglass', 'military uniform']
Black	['neck brace', 'loupe', 'pick', 'sunglass', 'Band Aid']
Black	['bow tie', 'wig', 'bearskin', 'panpipe', 'whistle']
Black	['ping-pong ball', 'bassoon', 'oboe', 'academic gown', 'panpipe']
Black	['cello', 'ski mask', 'sleeping bag', 'ski', 'swab']
Black	['bonnet', 'barbershop', 'whistle', 'bow tie', 'monkey']
Black	['Mexican hairless', 'nipple', 'hamster', 'Pomeranian', 'Band Aid']
Black	['ocarina', 'Italian greyhound', 'dumbbell', 'microphone', 'redbone']
Black	['harmonica', 'ballplayer', 'lab coat', 'notebook', 'baseball']
Black	['racket', 'Windsor tie', 'oxygen mask', 'ocarina', 'neck brace']
Black	['whistle', 'face powder', 'sunscreen', 'Band Aid', 'abaya']
Black	['neck brace', 'goldfish', 'feather boa', 'bonnet', 'macaw']
Black	['lorikeet', 'harp', 'groom', 'hand blower', 'stethoscope']
Black	['cello', 'trench coat', 'cello', 'harmonica', 'violin']
Black	['suit', 'suit', 'academic gown', 'Windsor tie', 'bow tie']
Black	['cleaver', 'slot', 'feather boa', 'cowboy hat', 'wig']
Black	['carousel', 'cowboy hat', 'seat belt', 'Band Aid', 'cleaver']
Black	['suit', "potter's wheel", 'loupe', 'barbershop', 'cellular telephone']
Black	['harmonica', 'Windsor tie', 'bolo tie', 'oboe', 'neck brace']
Black	['cloak', 'home theater', 'television', 'theater curtain', 'screen']
Black	['desktop computer', 'monitor', 'bobsled', 'television', 'cash machine']
Black	['laptop', 'notebook', 'laptop', 'wok', 'military uniform']
Black	['barber chair', 'swimming trunks', 'snorkel', 'bathing cap', 'neck brace']
Black	['knee pad', 'power drill', 'balance beam', 'knee pad', 'gasmask']
Black	['bubble', 'sunglass', 'sunglasses', 'wig', 'cloak']
Black	['jersey', 'bathing cap', 'sunglass', 'bow tie', 'sunglasses']
Black	['military uniform', 'ski mask', 'hair spray', 'bonnet', 'basset']
Black	['shower cap', 'confectionery', 'toyshop', 'trombone', 'French horn']
Black	['shoe shop', "potter's wheel", 'espresso maker', 'milk can', 'plunger']
Black	['can opener', 'Brabancon griffon', 'sunglass', 'hair spray', 'fur coat']
Black	['sunglasses', 'lab coat', 'bolo tie', 'bow tie', 'groom']
Black	['sombrero', 'plunger', 'sweatshirt', 'slot', 'crutch']
Black	['cash machine', 'crash helmet', 'assault rifle', 'oxygen mask', 'military uniform']
Black	['gasmask', 'oboe', 'electric guitar', 'flute', 'corkscrew']
Black	['power drill', 'ballplayer', 'solar dish', 'stretcher', 'stage']
Black	['military uniform', 'binoculars', 'power drill', 'microphone', 'stage']
Black	['maraca', 'bow tie', 'suit', 'sunglass', 'groom']
Black	['Windsor tie', 'sunscreen', 'Band Aid', 'loupe', 'spotted salamander']
Black	['mask', 'bow tie', 'suit', 'seat belt', 'military uniform']
Black	['sweatshirt', 'bow tie', 'bonnet', 'cowboy hat', 'Band Aid']
Black	['ringneck snake', 'military uniform', 'bearskin', 'trombone', 'cornet']
Black	['crutch', 'mask', 'ski mask', 'bathing cap', 'snorkel']
Black	['pickelhaube', 'Windsor tie', 'abaya', 'suit', 'Band Aid']
Black	['prison', 'Windsor tie', 'panpipe', 'wig', 'bow tie']
Black	['Mexican hairless', 'seat belt', 'sunglasses', 'sunglass', 'limousine']
Black	['minibus', 'sax', 'oboe', 'chain', 'revolver']
Black	['sunglass', 'wig', 'bow tie', 'monkey', 'mask']
Black	['hair spray', 'cowboy boot', 'goblet', 'vase', 'tick']
Black	['drum', 'neck brace', 'stole', 'jersey', 'wig']
Black	['sunglasses', 'ballplayer', 'military uniform', 'chain saw', 'bearskin']
Black	['rugby ball', 'coucal', 'jacamar', 'worm fence', 'chain saw']
Black	['book jacket', 'abaya', 'ski mask', 'oxygen mask', 'cloak']
Black	['sweatshirt', 'comic book', 'book jacket', 'mortarboard', 'pickelhaube']
Black	['mask', 'bathing cap', 'sunglass', 'cowboy hat', 'sunglasses']
Black	['ballplayer', 'military uniform', 'bow tie', 'oboe', 'Windsor tie']
Black	['ballplayer', 'sunglass', 'sunglasses', 'bow tie', 'power drill']
Black	['fur coat', 'Windsor tie', 'hand-held computer', 'oxygen mask', 'neck brace']
Black	['barbershop', 'patas', 'monkey', 'macaque', 'monkey']
Black	['monkey', 'trombone', 'sax', 'cornet', 'French horn']
Black	['stage', 'bulletproof vest', 'pickelhaube', 'assault rifle', 'pedestal']
Black	['motor scooter', 'bikini', 'maillot', 'sunglass', 'bonnet']
Black	['cowboy hat', 'mask', 'hair spray', 'sunglasses', 'sunglass']
Black	['monkey', 'barbell', 'parallel bars', 'horizontal bar', 'balance beam']
Black	['pole', 'loupe', 'pick', 'ski mask', 'Petri dish']
Black	['stopwatch', 'stage', 'wig', 'oboe', 'banjo']
Black	['comic book', 'jersey', 'sweatshirt', 'electric guitar', 'comic book']
Black	['ski mask', 'mask', 'wig', 'ski mask', 'crash helmet']
Black	['cloak', 'sax', 'dalmatian', 'cornet', 'stage']
Black	['harmonica', 'swing', 'plunger', 'Scotch terrier', 'shovel']
Black	['hatchet', 'ice lolly', 'Band Aid', 'whistle', 'sunscreen']
Black	['water bottle', 'steel drum', 'swimming trunks', 'monkey', "potter's wheel"]
Black	['maillot', 'military uniform', 'coho', 'assault rifle', 'knee pad']
Black	['bulletproof vest', 'miniskirt', 'maillot', 'maillot', 'punching bag']
Black	['diaper', 'ocarina', 'mask', 'microphone', 'harmonica']
Black	['cornet', 'academic gown', 'pinwheel', 'mortarboard', 'drum']
Black	['poncho', 'mask', 'abaya', 'ski mask', 'bow tie']
Black	['suit', 'toyshop', 'carousel', 'kimono', 'confectionery']
Black	['drum', 'kimono', 'toyshop', 'basketball', 'maillot']
Black	['unicycle', 'platypus', 'monkey', 'snorkel', 'hippopotamus']
Black	['oxygen mask', 'stethoscope', 'lab coat', 'gasmask', 'oxygen mask']
Black	['crutch', 'lipstick', 'bearskin', 'cowboy hat', 'bow tie']
Black	['wig', 'mask', 'umbrella', 'shield', 'maypole']
Black	['trombone', 'bathing cap', 'dumbbell', 'perfume', 'mask']
Black	['Band Aid', 'book jacket', 'shower cap', 'wig', 'comic book']
Black	['sunglasses', 'rugby ball', 'reel', 'baseball', 'tricycle']
Black	['binoculars', 'sunscreen', 'lotion', 'ice lolly', 'hair spray']
Black	['stethoscope', 'mask', 'ski mask', 'knee pad', 'wig']
Black	['bow tie', 'abaya', 'tobacco shop', 'Kerry blue terrier', 'curly-coated retriever']
Black	['bulletproof vest', 'cornet', 'trombone', 'sax', 'bassoon']
Black	['oboe', 'lab coat', 'suit', 'groom', 'Windsor tie']
Black	['bolo tie', 'sarong', 'gown', 'maillot', 'kimono']
Black	['vacuum', 'Windsor tie', 'panpipe', 'bolo tie', 'neck brace']
Black	['academic gown', 'lab coat', 'stethoscope', 'sweatshirt', 'neck brace']
Black	['trench coat', 'wig', 'maraca', 'bow tie', 'feather boa']
Black	['syringe', 'bathing cap', 'lab coat', 'ice cream', 'hair spray']
White	['swimming trunks', 'sarong', 'maillot', 'maillot']
White	['knee pad', 'mortarboard', 'seat belt', 'wig', 'brassiere']
White	['hair spray', 'oboe', 'academic gown', 'neck brace', 'oxygen mask']
White	['whistle', 'Windsor tie', 'academic gown', 'suit', 'oboe']
White	['panpipe', 'valley', 'cliff dwelling', 'alp', 'suspension bridge']
White	['maze', 'nipple', 'neck brace', 'remote control', 'cradle']
White	['Band Aid', 'ocarina', 'whistle', 'oxygen mask', 'loupe']
White	['oboe', 'fur coat', 'trench coat', 'cardigan', 'velvet']
White	['teddy', 'Dutch oven', 'plow', 'diamondback', 'rifle']
White	['barrow', 'ice lolly', 'maraca', 'stethoscope', 'wooden spoon']
White	['soccer ball', 'brassiere', 'miniskirt', 'bikini', 'maillot']
White	['Band Aid', 'neck brace', 'toilet seat', 'barber chair', 'rain barrel']
White	['punching bag', 'notebook', 'dumbbell', 'miniskirt', 'bulletproof vest']
White	['hand-held computer', 'Windsor tie', 'tobacco shop', 'hand-held computer', 'neck brace']
White	['ocarina', 'maillot', 'miniskirt', 'maillot', 'horizontal bar']
White	['balance beam', 'academic gown', 'bassoon', 'mortarboard', 'plunger']
White	['cello', 'lab coat', 'suit', 'Windsor tie', 'bow tie']
White	['bolo tie', 'Windsor tie', 'neck brace', 'academic gown', 'bassoon']
White	['abaya', 'wig', 'hair spray', 'bow tie', 'hand blower']
White	['academic gown', 'sunglass', 'sunglasses', 'seat belt', 'fur coat']
White	['wig', 'diaper', 'bib', 'crib', 'tub']
White	['bathtub', 'bikini', 'wig', 'lab coat', 'maillot']
White	['ice lolly', 'sunscreen', 'Band Aid', 'face powder', 'bow tie']
White	['lipstick', 'dumbbell', 'jersey', 'miniskirt', 'bathing cap']
White	['plunger', 'military uniform', 'trench coat', 'suit', 'lab coat']
White	['bow tie', 'stethoscope', 'ice lolly', 'screwdriver', 'notebook']
White	['crossword puzzle', 'folding chair', 'barber chair', 'steel drum', 'barrow']
White	['rocking chair', 'bow tie', 'shower cap', 'punching bag', 'microphone']
White	['bassoon', 'military uniform', 'bow tie', 'wig', 'lab coat']
White	['suit', "potter's wheel", 'paintbrush', 'plunger', 'wok']
White	['vacuum', 'swimming trunks', 'sarong', 'pajama', 'miniskirt']
White	['brassiere', 'harmonica', 'barbershop', 'Band Aid', 'loupe']
White	['sunscreen', 'stage', 'microphone', 'wig', 'punching bag']
White	['maraca', 'bathing cap', 'abaya', 'suit', 'Band Aid']
White	['mask', 'maillot', 'maillot', 'brassiere', 'bikini']
White	['hair spray', 'Band Aid', 'bathing cap', 'shower cap', 'lipstick']
White	['whistle', 'suit', 'Windsor tie', 'bow tie', 'academic gown']
White	['notebook', 'neck brace', 'bow tie', 'loupe', 'gasmask']
White	['stethoscope', 'brassiere', 'bikini', 'maillot', 'maillot']
White	['sarong', 'cowboy hat', 'shower cap', 'sombrero', 'loupe']
White	['strainer', 'bow tie', 'lipstick', 'military uniform', 'red wine']
White	['suit', 'Band Aid', 'bathing cap', 'ice lolly', 'sunscreen']
White	['diaper', 'groom', 'gown', 'brassiere', 'pajama']
White	['lab coat', 'pajama', 'vestment', 'fur coat', 'trench coat']
White	['cloak', 'brassiere', 'neck brace', 'maillot', 'sunglass']
White	['bikini', 'lipstick', 'hair slide', 'hand blower', 'wig']
White	['face powder', 'guinea pig', 'stretcher', 'king crab', 'American lobster']
White	['barbershop', 'Windsor tie', 'suit', 'academic gown', 'oboe']
White	['bolo tie', 'beer glass', 'ice lolly', 'bolo tie', 'pop bottle']
White	['goblet', 'bow tie', 'microphone', 'sunglass', 'barbershop']
White	['whistle', 'groom', 'lab coat', 'picket fence', 'rapeseed']
White	['bonnet', 'academic gown', 'Windsor tie', 'oboe', 'bassoon']
White	['jersey', 'wig', 'ice lolly', 'bib', 'broccoli']
White	['ice cream', 'trench coat', 'cleaver', 'bath towel', 'mailbag']
White	['swimming trunks', 'wig', 'groom', 'hair spray', 'brassiere']
White	['stethoscope', 'miniskirt', 'dumbbell', 'hand-held computer', 'mailbag']
White	['jean', 'hair spray', 'stage', 'brassiere', 'cleaver']
White	['maillot', 'sunscreen', 'stethoscope', 'ice lolly', 'lens cap']
White	['hair spray', 'cassette', 'mask', 'iPod', 'cellular telephone']
White	['loudspeaker', 'trench coat', 'fur coat', 'sweatshirt', 'miniskirt']
White	['pickelhaube', 'Tibetan mastiff', 'chow', 'malamute', 'Eskimo dog']
White	['Newfoundland', 'snowmobile', 'motor scooter', 'dogsled', 'hoopskirt']
White	['bobsled', 'nipple', 'oxygen mask', 'Band Aid', 'diaper']
White	['ice lolly', 'croquet ball', 'bubble', 'totem pole', 'plunger']
White	['unicycle', 'miniskirt', 'bikini', 'brassiere', 'maillot']
White	['gasmask', 'academic gown', 'Windsor tie', 'suit', 'mortarboard']
White	['bow tie', 'maraca', 'ice lolly', 'hair slide', 'bow tie']
White	['Band Aid', 'neck brace', 'comic book', 'oxygen mask', "potter's wheel"]
White	['puck', 'rugby ball', 'maillot', 'maillot', 'miniskirt']
White	['soccer ball', 'fur coat', 'mosquito net', 'wig', 'sleeping bag']
White	['sarong', 'kimono', 'pajama', 'poncho', 'stole']
White	['cardigan', 'nipple', 'lotion', 'bubble', 'barbershop']
White	['diaper', 'maillot', 'balance beam', 'maillot', 'horizontal bar']
White	['parallel bars', 'suit', 'bow tie', 'trench coat', 'theater curtain']
White	['jean', 'maillot', 'maillot', 'brassiere', 'bikini']
White	['pajama', 'military uniform', 'croquet ball', 'rock python', 'trench coat']
White	['tiger', 'binoculars', 'maraca', 'pinwheel', 'bubble']
White	['ice lolly', 'suit', 'unicycle', 'torch', 'horizontal bar']
White	['spotlight', 'bikini', 'bow tie', 'maillot', 'maillot']
White	['brassiere', 'armadillo', 'iron', 'miniskirt', 'hoopskirt']
White	['cloak', 'bikini', 'brassiere', 'neck brace', 'sunscreen']
White	['hand blower', 'suit', 'bow tie', 'Windsor tie', 'Loafer']
White	['groom', 'wig', 'seat belt', 'sunscreen', 'lab coat']
White	['hair spray', 'dumbbell', 'diaper', 'miniskirt', 'croquet ball']
White	['brassiere', 'miniskirt', 'dumbbell', 'barbell', 'knee pad']
White	['jersey', 'lab coat', 'bow tie', 'Windsor tie', 'suit']
White	['groom', 'mortarboard', 'hand blower', 'power drill', 'hammer']
White	['can opener', 'ice lolly', 'bubble', 'ear', 'rapeseed']
White	['corn', 'maillot', 'maillot', 'sarong', 'gown']
White	['bikini', 'stethoscope', 'jersey', 'umbrella', 'maillot']
White	['sunglasses', 'sunglasses', 'sunglass', 'revolver', 'binoculars']
White	['lens cap', 'lipstick', 'Band Aid', 'ice lolly', 'hair spray']
White	['syringe', 'groom', 'bonnet', 'bubble', 'umbrella']
White	['mortarboard', 'bikini', 'volleyball', 'maillot', 'brassiere']
White	['maillot', 'cellular telephone', 'beer bottle', 'Band Aid', 'water bottle']
White	['groom', 'horizontal bar', 'maillot', 'balance beam', 'dumbbell']
White	['maillot', 'racket', 'sweatshirt', 'tennis ball', 'ping-pong ball']
White	['jersey', 'stethoscope', 'bath towel', 'hand blower', 'bathtub']
White	['washer', 'trench coat', 'military uniform', 'coho', 'sunglass']
White	['binoculars', 'Indian cobra', 'park bench', 'kimono', 'swing']
White	['marimba', 'brassiere', 'maillot', 'bikini', 'maillot']
White	['miniskirt', 'diaper', 'bath towel', 'Band Aid', 'bathtub']
White	['nipple', 'hair spray', 'microphone', 'stage', 'cellular telephone']
White	['binoculars', 'miniskirt', 'velvet', 'overskirt', 'maillot']
White	['stole', 'grand piano', 'television', 'upright', 'cello']
White	['harp', 'hair spray', 'drumstick', 'brassiere', 'neck brace']
White	['academic gown', 'ice lolly', 'ping-pong ball', 'hair spray', 'whistle']
White	['sunscreen', 'stethoscope', 'maillot', 'brassiere', 'bikini']
White	['hand blower', 'jersey', 'maillot', 'miniskirt', 'maillot']
White	['sweatshirt', 'oboe', 'lab coat', 'suit', 'bow tie']
White	['bolo tie', 'lab coat', 'Windsor tie', 'barbershop', 'ballplayer']
White	['tobacco shop', 'sliding door', 'window screen', 'crutch', 'miniskirt']
White	['apron', 'apiary', 'marimba', 'racket', 'paddle']
White	['park bench', 'lab coat', 'sweatshirt', 'stethoscope', 'academic gown']
White	['trench coat', 'brassiere', 'face powder', 'lab coat', 'Band Aid']
White	['sunscreen', 'hand blower', 'hair spray', 'stethoscope', 'brassiere']
White	['bassoon', 'stethoscope', 'lab coat', 'trench coat', 'pajama']
White	['crutch', 'diaper', 'nipple', 'brassiere', 'Band Aid']
White	['face powder', 'bonnet', 'rapeseed', 'bow tie', 'cardigan']
White	['fur coat', 'microphone', 'barbershop', 'whistle', 'oboe']
White	['cellular telephone', 'lipstick', 'ice lolly', 'wig', 'Band Aid']
White	['bathing cap', 'maillot', 'miniskirt', 'bikini', 'maillot']
White	['gown', 'shoe shop', 'ice lolly', 'cocktail shaker', 'maraca']
White	['punching bag', 'swimming trunks', 'cowboy hat', 'bathing cap', 'shower cap']
White	['brassiere', 'cowboy hat', 'seat belt', 'bathtub', 'car mirror']
White	['tub', 'maillot', 'maillot', 'bikini', 'dumbbell']
White	['brassiere', 'suit', 'lab coat', 'sweatshirt', 'Band Aid']
White	['cellular telephone', 'tub', 'bathtub', 'mask', 'washbasin']
White	['bassinet', 'bikini', 'brassiere', 'maillot', 'seat belt']
White	['hourglass', 'maillot', 'bikini', 'maillot', 'brassiere']
White	['miniskirt', 'ice lolly', 'feather boa', 'Band Aid', 'banana']
White	['bubble', 'face powder', 'thunder snake', 'lipstick', 'sunscreen']
White	['mouse', 'bathing cap', 'wig', 'sunscreen', 'face powder']
White	['lipstick', 'ice lolly', 'whistle', 'stethoscope', 'lipstick']
White	['maraca', 'ice lolly', 'Band Aid', 'lipstick', 'sunscreen']
White	['bubble', 'lipstick', 'Band Aid', 'hair spray', 'lab coat']
White	['face powder', 'maillot', 'brassiere', 'miniskirt', 'trench coat']
White	['maillot', 'maillot', 'maillot', 'bathing cap', 'bikini']
White	['gown', 'sunglass', 'sunglasses', 'face powder', 'loupe']
White	['lipstick', 'shower cap', 'conch', 'loggerhead', 'wig']
White	['stingray', 'vizsla', 'golden retriever', 'bloodhound', 'hay']
White	['Rhodesian ridgeback', 'stethoscope', 'red wine', 'hand blower', 'gasmask']
White	['corkscrew', 'pajama', 'carousel', 'poncho', 'sweatshirt']
White	['stole', 'sandal', 'cliff dwelling', 'rocking chair', 'cradle']
White	['wooden spoon', 'nipple', 'Band Aid', 'bath towel', 'syringe']
White	['barbershop', 'jersey', 'black-and-tan coonhound', 'Gordon setter', 'wig']
White	['abaya', 'Band Aid', 'hair spray', 'sunscreen', 'neck brace']
White	['loupe', 'jersey', 'maillot', 'maillot', 'gown']
White	['bulletproof vest', 'soccer ball', 'rugby ball', 'croquet ball', 'pinwheel']
White	['torch', 'bonnet', 'shower cap', 'chain mail', 'ski mask']
White	['wig', 'velvet', 'suit', 'wig', 'lab coat']
White	['maillot', 'bulletproof vest', 'miniskirt', 'knee pad', 'dumbbell']
White	['academic gown', 'bikini', 'cloak', 'miniskirt', 'bonnet']
White	['maillot', 'bikini', 'maillot', 'brassiere', 'maillot']
White	['miniskirt', 'Brittany spaniel', 'Blenheim spaniel', 'hotdog', 'Welsh springer spaniel']
White	['Ibizan hound', 'Rhodesian ridgeback', 'vizsla', 'Staffordshire bullterrier', 'hog']
White	['American Staffordshire terrier', "potter's wheel", 'hand-held computer', 'American lobster', 'stethoscope']
White	['oboe', 'tub', 'bath towel', 'bathtub', 'brassiere']
White	['dumbbell', 'lipstick', 'sweatshirt', 'wig', 'seat belt']
White	['velvet', 'balance beam', 'maypole', 'hair spray', 'stole']
White	['parallel bars', 'hair spray', 'neck brace', 'lab coat', 'bow tie']
White	['jersey', 'notebook', 'bathtub', 'ice lolly', 'tub']
White	['bikini', 'knee pad', 'maillot', 'sweatshirt', 'brassiere']
White	['diaper', 'lab coat', 'bolo tie', 'Windsor tie', 'suit']
White	['pick', 'lipstick', 'brassiere', 'bonnet', 'bikini']
White	['bath towel', 'lipstick', 'bikini', 'wig', 'bathing cap']
White	['ice lolly', 'stage', 'electric guitar', 'banjo', 'trombone']
White	['acoustic guitar', 'brassiere', 'bikini', 'maillot', 'maillot']
White	['bathtub', 'brassiere', 'bikini', 'maillot', 'miniskirt']
White	['Band Aid', 'studio couch', 'diaper', 'bath towel', 'maillot']
White	['notebook', 'brassiere', 'bikini', 'maillot', 'maillot']
White	['face powder', 'miniskirt', 'knee pad', 'maillot', 'dumbbell']
White	['barbell', 'lipstick', 'mortarboard', 'wig', 'hair spray']
White	['seat belt', 'lipstick', 'Band Aid', 'ice lolly', 'face powder']
White	['seat belt', 'fur coat', 'wig', 'bow tie', 'wool']
White	['stole', 'maillot', 'bikini', 'brassiere', 'maillot']
White	['balance beam', 'suit', 'seat belt', 'cowboy hat', 'Band Aid']
White	['shower cap', 'oxygen mask', 'golfcart', 'ox', 'horizontal bar']
White	['neck brace', 'swimming trunks', 'diaper', 'bathtub', 'tub']
White	['bathing cap', 'military uniform', 'pickelhaube', 'ballplayer', 'academic gown']
White	['bulletproof vest', 'academic gown', 'mortarboard', 'dumbbell', 'carbonara']
White	['stole', 'maillot', 'maillot', 'apron', 'miniskirt']
White	['cowboy boot', 'Band Aid', 'pretzel', 'ice lolly', 'diaper']
White	['king snake', 'maillot', 'maillot', 'balance beam', 'horizontal bar']
White	['parallel bars', 'lipstick', 'wig', 'bonnet', 'cloak']
White	['abaya', 'bikini', 'maillot', 'maillot', 'brassiere']
White	['sarong', 'stretcher', 'sturgeon', 'chain saw', 'barrow']
White	['gar', 'spatula', 'sweatshirt', 'punching bag', 'rugby ball']
White	['nipple', 'oboe', 'brassiere', 'microphone', 'bassoon']
White	['lipstick', 'rapeseed', 'hay', 'miniskirt', 'soccer ball']
White	['ice lolly', 'suit', 'Windsor tie', 'hand-held computer', 'cellular telephone']
White	['ice lolly', 'seat belt', 'washer', 'tub', 'bathtub']
White	['neck brace', 'hair spray', 'safety pin', 'book jacket', 'sweatshirt']
White	['jersey', 'maillot', 'maillot', 'dumbbell', 'bikini']
White	['balance beam', 'velvet', 'miniskirt', 'maillot', 'stole']
White	['maillot', 'pot', 'plunger', "potter's wheel", 'goblet']
White	['water jug', 'miniskirt', 'maillot', 'maillot', 'brassiere']
White	['notebook', 'bikini', 'maillot', 'swimming trunks', 'sunscreen']
White	['maillot', 'Band Aid', 'sunscreen', 'face powder', 'lab coat']
White	['wig', 'bow tie', 'miniskirt', 'brassiere', 'hand blower']
White	['seat belt', 'trombone', 'crutch', 'cornet', 'bannister']
White	['French horn', 'barbershop', 'barber chair', 'restaurant', 'stretcher']
White	['grocery store', 'stole', 'maillot', 'velvet', 'suit']
White	['backpack', 'swimming trunks', 'diaper', 'bathing cap', 'maillot']
White	['maillot', 'brassiere', 'bikini', 'necklace', 'wig']
White	['lipstick', 'swimming trunks', 'bath towel', 'bathtub', 'tub']
White	['diaper', 'laptop', 'notebook', 'desk', 'photocopier']
White	['printer', 'rock python', 'tiger', 'frilled lizard', 'boa constrictor']
White	['comic book', 'bucket', 'hair spray', 'sunscreen', 'sunglass']
White	['plunger', 'shower curtain', 'hair spray', 'greenhouse', 'lorikeet']
White	['mitten', 'bikini', 'brassiere', 'lipstick', 'wig']
White	['seat belt', 'punching bag', 'dumbbell', 'barbell', 'corkscrew']
White	['necklace', 'brassiere', 'bikini', 'lipstick', 'wig']
White	['maillot', 'brassiere', 'wig', 'maillot', 'dumbbell']
White	['maillot', 'harmonica', 'ice lolly', 'ocarina', 'whistle']
White	['ping-pong ball', 'bikini', 'maillot', 'brassiere', 'maillot']
White	['sunscreen', 'pajama', 'bib', 'ice lolly', 'Band Aid']
White	['bathtub', 'miniskirt', 'maillot', 'trench coat', 'maillot']
White	['sarong', 'gown', 'maillot', 'parallel bars', 'iron']
White	['overskirt', 'maillot', 'miniskirt', 'stole', 'maillot']
White	['neck brace', 'microphone', 'stage', 'punching bag', 'harmonica']
White	['cornet', 'maillot', 'jersey', 'maillot', 'racket']
White	['gown', 'bonnet', 'bathing cap', 'bath towel', 'diaper']
White	['toilet tissue', 'Windsor tie', 'prison', 'neck brace', 'lab coat']
White	['Loafer', 'bathing cap', 'bow tie', 'military uniform', 'wig']
White	['shower cap', 'bikini', 'sunscreen', 'microphone', 'brassiere']
White	['whistle', 'sunscreen', 'Band Aid', 'stage', 'harmonica']
White	['whistle', 'wig', 'sunscreen', 'lipstick', 'mask']
White	['sunglasses', 'oboe', 'cornet', 'flute', 'sax']
White	['trombone', 'Chihuahua', 'Brabancon griffon', 'basenji', 'Pembroke']
White	['Cardigan', 'nipple', 'Band Aid', 'hamster', 'remote control']
White	['mouse', 'groom', 'brassiere', 'gown', 'miniskirt']
White	['maillot', 'indigo bunting', 'quill', 'pinwheel', 'sunscreen']
White	['stretcher', 'polecat', 'doormat', 'power drill', 'sandal']
White	['croquet ball', 'jean', 'stole', 'miniskirt', 'crutch']
White	['gown', 'maillot', 'miniskirt', 'microphone', 'bikini']
White	['brassiere', 'marimba', 'jigsaw puzzle', 'quill', 'cardigan']
White	['wig', 'bikini', 'sarong', 'gown', 'maillot']
White	['conch', 'gown', 'groom', 'bow tie', 'suit']
White	['stole', 'ice lolly', 'hair slide', 'Band Aid', 'drumstick']
White	['ping-pong ball', 'academic gown', 'mortarboard', 'stethoscope', 'cowboy hat']
White	['cellular telephone', 'go-kart', 'snowmobile', 'motor scooter', 'tricycle']
White	['sturgeon', 'ear', 'wooden spoon', 'pretzel', 'spatula']
White	['ice cream', 'gown', 'hoopskirt', 'overskirt', 'groom']
White	['feather boa', 'hand blower', 'neck brace', 'brassiere', 'stethoscope']
White	['wig', 'wig', 'gown', 'maillot', 'brassiere']
White	['microphone', 'mask', 'wig', 'pick', 'Band Aid']
White	['bow tie', 'racket', 'miniskirt', 'barbell', 'stethoscope']
White	['maillot', 'dumbbell', 'punching bag', 'barbell', 'maillot']
White	['knee pad', 'wig', 'bikini', 'brassiere', 'bathtub']
White	['hand blower', 'maillot', 'maillot', 'bikini', 'miniskirt']
White	['jean', 'cloak', 'shower cap', 'bathing cap', 'wig']
White	['abaya', 'notebook', 'hand-held computer', 'laptop', 'computer keyboard']
White	['seat belt', 'fur coat', 'wig', 'hair slide', 'sunglasses']
White	['sunglass', 'crutch', 'folding chair', 'parallel bars', 'vacuum']
White	['bow', 'brassiere', 'wig', 'maillot', 'hair spray']
White	['hand blower', 'notebook', 'zucchini', 'ear', 'wallaby']
White	['groom', 'plunger', 'dumbbell', 'can opener', 'barbell']
White	['hammer', 'diaper', 'swimming trunks', 'brassiere', 'dumbbell']
White	['parallel bars', 'brassiere', 'clog', 'Loafer', 'neck brace']
White	['Band Aid', 'monkey', 'bicycle-built-for-two', 'vine snake', 'horizontal bar']
White	['Indian cobra', 'pick', 'oxygen mask', 'ocarina', 'Windsor tie']
White	['sunscreen', 'panpipe', 'shoji', 'harmonica', 'diaper']
White	['ocarina', 'sweatshirt', 'velvet', 'trench coat', 'maillot']
White	['cardigan', 'ice lolly', 'groom', 'stethoscope', 'feather boa']
White	['lipstick', 'harmonica', 'ice lolly', 'Band Aid', 'muzzle']
White	['weasel', 'wig', 'bikini', 'brassiere', 'bathing cap']
White	['necklace', 'gar', 'coho', "potter's wheel", 'barracouta']
White	['plunger', 'nipple', 'diaper', 'Petri dish', 'lab coat']
White	['oxygen mask', 'hand blower', 'dumbbell', 'hair spray', 'brassiere']
White	['ping-pong ball', 'sunscreen', 'bathing cap', 'lipstick', 'Band Aid']
White	['Italian greyhound', 'Polaroid camera', 'tripod', 'reflex camera', 'binoculars']
White	['lens cap', 'bathtub', 'tub', 'lens cap', 'diaper']
White	['nipple', 'cowboy hat', 'military uniform', 'sombrero', 'trombone']
White	['cloak', 'academic gown', 'abaya', 'groom', 'gown']
White	['mortarboard', 'stethoscope', 'lab coat', 'oxygen mask', 'hand blower']
White	['loupe', 'lipstick', 'face powder', 'hair slide', 'bikini']
White	['wig', 'jean', 'suit', 'miniskirt', 'Loafer']
White	['bow tie', 'Boston bull', 'Chihuahua', 'French bulldog', 'toy terrier']
White	['Italian greyhound', 'notebook', 'laptop', 'stethoscope', 'ping-pong ball']
