Race	Labels
Black	['person', 'dishwasher', 'table', 'hat with a wide brim', 'hair dryer']
Black	['person', 'traffic light', 'tv or monitor', 'airplane', 'motorcycle']
Black	['person', 'wine bottle', 'table', 'cream', 'stretcher']
Black	['person', 'punching bag', 'train', 'miniskirt', 'backpack']
Black	['person', 'dumbbell', 'power drill', 'binder', 'airplane']
Black	['person', 'chair', 'motorcycle', 'purse', 'golfcart']
Black	['person', 'cucumber', 'dog', 'helmet', 'hat with a wide brim']
Black	['person', 'sunglasses', 'computer keyboard', 'table', 'microphone']
Black	['person', 'dog', 'hammer', 'purse', 'stretcher']
Black	['person', 'neck brace', 'stethoscope', 'binder', 'flower pot']
Black	['table', 'baby bed', 'chair', 'person', 'trumpet']
Black	['person', 'domestic cat', 'frog', 'elephant', 'bird']
Black	['person', 'refrigerator', 'tie', 'miniskirt', 'bathing cap']
Black	['person', 'tie', 'dumbbell', 'neck brace', 'sofa']
Black	['person', 'motorcycle', 'car', 'cart', 'golfcart']
Black	['person', 'cream', 'remote control', 'binder', 'wine bottle']
Black	['person', 'stretcher', 'trombone', 'drum', 'ski']
Black	['person', 'french horn', 'flower pot', 'microphone', 'purse']
Black	['person', 'backpack', 'swimming trunks', 'microphone', 'bicycle']
Black	['person', 'oboe', 'miniskirt', 'tie', 'stretcher']
Black	['person', 'table', 'hat with a wide brim', 'violin', 'cup or mug']
Black	['person', 'tick', 'cream', 'wine bottle', 'tennis ball']
Black	['person', 'cart', 'bench', 'rabbit', 'helmet']
Black	['person', 'bus', 'hammer', 'bell pepper', 'train']
Black	['lobster', 'cattle', 'person', 'seal', 'plastic bag']
Black	['hippopotamus', 'goldfish', 'dog', 'hotdog', 'swine']
Black	['person', 'flower pot', 'monkey', 'chain saw', 'chair']
Black	['person', 'bowl', 'guacamole', 'flower pot', 'cup or mug']
Black	['person', 'tv or monitor', 'apple', 'iPod', 'rubber eraser']
Black	['person', 'backpack', 'camel', 'bird', 'head cabbage']
Black	['person', 'car', 'red panda', 'chain saw', 'guitar']
Black	['person', 'computer keyboard', 'table', 'bus', 'plastic bag']
Black	['person', 'helmet', 'motorcycle', 'squirrel', 'rubber eraser']
Black	['person', 'rubber eraser', 'bench', 'pretzel', 'stretcher']
Black	['person', 'bow', 'horizontal bar', 'chain saw', 'harmonica']
Black	['person', 'dog', 'hair spray', 'microphone', 'brassiere']
Black	['person', 'backpack', 'stethoscope', 'dumbbell', 'lamp']
Black	['volleyball', 'person', 'rugby ball', 'soccer ball', 'baseball']
Black	['person', 'elephant', 'horse', 'camel', 'backpack']
Black	['person', 'baby bed', 'horse', 'balance beam', 'plastic bag']
Black	['person', 'purse', 'hat with a wide brim', 'sofa', 'snowplow']
Black	['person', 'motorcycle', 'tie', 'backpack', 'camel']
Black	['person', 'camel', 'bow', 'hat with a wide brim', 'harp']
Black	['person', 'trombone', 'neck brace', 'backpack', 'trumpet']
Black	['person', 'piano', 'computer keyboard', 'train', 'volleyball']
Black	['person', 'cart', 'bench', 'crutch', 'chair']
Black	['person', 'dog', 'digital clock', 'brassiere', 'camel']
Black	['person', 'bathing cap', 'hat with a wide brim', 'watercraft', 'rubber eraser']
Black	['person', 'pizza', 'frying pan', 'fig', 'can opener']
Black	['person', 'table', 'drum', 'domestic cat', 'waffle iron']
Black	['person', 'unicycle', 'plastic bag', 'flower pot', 'backpack']
Black	['cattle', 'domestic cat', 'purse', 'hat with a wide brim', 'remote control']
Black	['person', 'bicycle', 'cart', 'tie', 'dog']
Black	['person', 'chair', 'table', 'dog', 'train']
Black	['person', 'hat with a wide brim', 'nail', 'backpack', 'rubber eraser']
Black	['person', 'hat with a wide brim', 'swimming trunks', 'lipstick', 'harmonica']
Black	['person', 'neck brace', 'binder', 'band aid', 'bagel']
Black	['person', 'banana', 'hat with a wide brim', 'swimming trunks', 'sunglasses']
Black	['person', 'golfcart', 'bus', 'chair', 'cart']
Black	['domestic cat', 'bird', 'horse', 'person', 'rubber eraser']
Black	['person', 'hat with a wide brim', 'bicycle', 'unicycle', 'lamp']
Black	['person', 'hat with a wide brim', 'corkscrew', 'isopod', 'guitar']
Black	['person', 'starfish', 'camel', 'hippopotamus', 'swine']
Black	['person', 'horse', 'dog', 'plastic bag', 'brassiere']
Black	['person', 'trombone', 'jellyfish', 'binder', 'rubber eraser']
Black	['person', 'train', 'bow', 'watercraft', 'banjo']
Black	['person', 'helmet', 'bathing cap', 'motorcycle', 'airplane']
Black	['person', 'hat with a wide brim', 'lobster', 'bathing cap', 'tie']
Black	['bookshelf', 'chime', 'hair spray', 'tape player', 'ski']
Black	['person', 'bathing cap', 'hat with a wide brim', 'motorcycle', 'punching bag']
Black	['person', 'cup or mug', 'brassiere', 'hat with a wide brim', 'spatula']
Black	['person', 'stethoscope', 'bow tie', 'cream', 'bagel']
Black	['person', 'digital clock', 'sunglasses', 'tie', 'purse']
Black	['person', 'domestic cat', 'accordion', 'watercraft', 'purse']
Black	['person', 'cart', 'bookshelf', 'horizontal bar', 'camel']
Black	['person', 'baby bed', 'plate rack', 'plastic bag', 'backpack']
Black	['person', 'tie', 'rubber eraser', 'pretzel', 'hair spray']
Black	['person', 'neck brace', 'beaker', 'table', 'binder']
Black	['person', 'computer mouse', 'flower pot', 'laptop', 'hair spray']
Black	['person', 'lobster', 'bell pepper', 'maraca', 'maillot']
Black	['person', 'bathing cap', 'motorcycle', 'hair dryer', 'fig']
Black	['person', 'bow', 'lamp', 'cello', 'table']
Black	['person', 'zebra', 'banjo', 'accordion', 'dishwasher']
Black	['person', 'lizard', 'cattle', 'domestic cat', 'can opener']
Black	['washer', 'tv or monitor', 'head cabbage', 'monkey', 'lion']
Black	['person', 'punching bag', 'maraca', 'strawberry', 'neck brace']
Black	['person', 'red panda', 'dog', 'swimming trunks', 'ant']
Black	['person', 'helmet', 'salt or pepper shaker', 'milk can', 'lamp']
Black	['person', 'squirrel', 'refrigerator', 'bench', 'dumbbell']
Black	['brassiere', 'person', 'swimming trunks', 'maillot', 'bathing cap']
Black	['person', 'helmet', 'table', 'brassiere', 'rubber eraser']
Black	['punching bag', 'train', 'dishwasher', 'laptop', 'cream']
Black	['person', 'backpack', 'bus', 'power drill', 'baseball']
Black	['person', 'sunglasses', 'tie', 'chair', 'bench']
Black	['person', 'hat with a wide brim', 'guitar', 'bow', 'waffle iron']
Black	['person', 'helmet', 'hair spray', 'coffee maker', 'cream']
Black	['person', 'table', 'chair', 'racket', 'bagel']
Black	['person', 'bird', 'harp', 'washer', 'chair']
Black	['person', 'tie', 'baby bed', 'piano', 'spatula']
Black	['person', 'violin', 'basketball', 'strawberry', 'backpack']
Black	['person', 'turtle', 'skunk', 'hat with a wide brim', 'bear']
Black	['person', 'dog', 'elephant', 'backpack', 'sheep']
Black	['person', 'sofa', 'diaper', 'backpack', 'swimming trunks']
Black	['person', 'dog', 'neck brace', 'salt or pepper shaker', 'computer keyboard']
Black	['person', 'maraca', 'frying pan', 'punching bag', 'fig']
Black	['person', 'swine', 'giant panda', 'domestic cat', 'snake']
Black	['person', 'camel', 'cart', 'bench', 'backpack']
Black	['person', 'maillot', 'artichoke', 'perfume', 'fig']
Black	['chain saw', 'monkey', 'soccer ball', 'stretcher', 'otter']
Black	['person', 'plastic bag', 'domestic cat', 'unicycle', 'flower pot']
Black	['person', 'crutch', 'hammer', 'balance beam', 'bicycle']
Black	['person', 'cattle', 'banjo', 'brassiere', 'camel']
Black	['person', 'hat with a wide brim', 'bathing cap', 'sofa', 'french horn']
Black	['person', 'apple', 'saxophone', 'lemon', 'popsicle']
Black	['person', 'camel', 'elephant', 'cello', 'bicycle']
Black	['person', 'snowmobile', 'guitar', 'stretcher', 'backpack']
Black	['person', 'tiger', 'basketball', 'snail', 'maraca']
Black	['person', 'hat with a wide brim', 'tie', 'chair', 'accordion']
Black	['person', 'snake', 'tie', 'saxophone', 'lizard']
Black	['tv or monitor', 'person', 'coffee maker', 'iPod', 'toaster']
Black	['person', 'car', 'cello', 'bagel', 'violin']
Black	['person', 'bus', 'table', 'guitar', 'stretcher']
Black	['person', 'bookshelf', 'swine', 'table', 'microphone']
Black	['hippopotamus', 'person', 'pineapple', 'starfish', 'helmet']
Black	['person', 'maillot', 'centipede', 'nail', 'tie']
Black	['person', 'banjo', 'trumpet', 'ladle', 'flute']
Black	['person', 'car', 'golfcart', 'cart', 'airplane']
Black	['person', 'sofa', 'plastic bag', 'bathing cap', 'chair']
Black	['person', 'seal', 'ray', 'fig', 'bathing cap']
Black	['person', 'maraca', 'tie', 'lamp', 'rubber eraser']
Black	['person', 'elephant', 'table', 'seal', 'camel']
Black	['person', 'sheep', 'brassiere', 'apple', 'domestic cat']
Black	['bus', 'golfcart', 'car', 'train', 'refrigerator']
Black	['person', 'soccer ball', 'puck', 'ruler', 'golf ball']
Black	['person', 'drum', 'maraca', 'table', 'cart']
Black	['person', 'table', 'golfcart', 'rubber eraser', 'axe']
Black	['person', 'drum', 'basketball', 'maraca', 'turtle']
Black	['person', 'table', 'flower pot', 'band aid', 'backpack']
Black	['dog', 'person', 'horse', 'maillot', 'backpack']
Black	['person', 'microphone', 'rugby ball', 'band aid', 'hair spray']
Black	['person', 'miniskirt', 'maillot', 'head cabbage', 'swimming trunks']
Black	['person', 'motorcycle', 'cart', 'bicycle', 'bus']
Black	['person', 'axe', 'table', 'puck', 'rubber eraser']
Black	['person', 'miniskirt', 'stove', 'table', 'milk can']
Black	['person', 'axe', 'hat with a wide brim', 'horse', 'artichoke']
Black	['person', 'salt or pepper shaker', 'filing cabinet', 'bench', 'dishwasher']
Black	['person', 'airplane', 'table', 'elephant', 'armadillo']
Black	['person', 'crutch', 'tie', 'ladle', 'wine bottle']
Black	['person', 'watercraft', 'helmet', 'seal', 'cattle']
Black	['elephant', 'person', 'horse', 'dog', 'chair']
Black	['person', 'horizontal bar', 'lobster', 'airplane', 'golfcart']
Black	['miniskirt', 'person', 'watercraft', 'chair', 'baby bed']
Black	['person', 'tie', 'chair', 'table', 'car']
Black	['person', 'helmet', 'lipstick', 'hat with a wide brim', 'pineapple']
Black	['drum', 'bowl', 'miniskirt', 'frying pan', 'swimming trunks']
Black	['person', 'digital clock', 'traffic light', 'hammer', 'rubber eraser']
Black	['person', 'cream', 'bow tie', 'motorcycle', 'table']
Black	['person', 'backpack', 'motorcycle', 'purse', 'bicycle']
Black	['person', 'digital clock', 'traffic light', 'wine bottle', 'tie']
Black	['trumpet', 'guitar', 'person', 'sofa', 'tv or monitor']
Black	['chain saw', 'person', 'corkscrew', 'motorcycle', 'mushroom']
Black	['person', 'dog', 'hair dryer', 'pencil sharpener', 'diaper']
Black	['person', 'hat with a wide brim', 'bookshelf', 'hair spray', 'guitar']
Black	['person', 'camel', 'chair', 'drum', 'hat with a wide brim']
Black	['person', 'banjo', 'hat with a wide brim', 'oboe', 'bathing cap']
Black	['person', 'drum', 'saxophone', 'oboe', 'bus']
Black	['person', 'backpack', 'hair spray', 'lipstick', 'chair']
Black	['person', 'pretzel', 'cream', 'table', 'fig']
Black	['person', 'rubber eraser', 'head cabbage', 'wine bottle', 'chair']
Black	['person', 'stove', 'cream', 'piano', 'hair spray']
Black	['person', 'monkey', 'stove', 'wine bottle', 'plastic bag']
Black	['watercraft', 'table', 'can opener', 'horizontal bar', 'sofa']
Black	['person', 'stretcher', 'violin', 'bench', 'trumpet']
Black	['person', 'hippopotamus', 'bathing cap', 'plastic bag', 'pretzel']
Black	['person', 'miniskirt', 'ladle', 'horse', 'plastic bag']
Black	['person', 'brassiere', 'bow tie', 'chair', 'computer mouse']
Black	['person', 'bathing cap', 'dog', 'power drill', 'stretcher']
Black	['racket', 'person', 'soccer ball', 'chair', 'balance beam']
Black	['person', 'balance beam', 'table', 'horizontal bar', 'rubber eraser']
Black	['person', 'guitar', 'saxophone', 'oboe', 'hair spray']
Black	['person', 'horse', 'cello', 'basketball', 'antelope']
Black	['swimming trunks', 'person', 'table', 'ladle', 'water bottle']
Black	['person', 'monkey', 'corkscrew', 'camel', 'can opener']
Black	['person', 'neck brace', 'strawberry', 'banana', 'bathing cap']
Black	['person', 'backpack', 'stretcher', 'plastic bag', 'bow tie']
Black	['person', 'helmet', 'hair spray', 'microphone', 'flower pot']
Black	['person', 'monkey', 'elephant', 'sheep', 'camel']
Black	['person', 'cream', 'bathing cap', 'bench', 'digital clock']
Black	['person', 'maillot', 'bench', 'popsicle', 'neck brace']
Black	['person', 'guitar', 'banjo', 'backpack', 'traffic light']
Black	['person', 'dishwasher', 'dog', 'trumpet', 'cattle']
Black	['person', 'bagel', 'apple', 'hair dryer', 'guitar']
Black	['person', 'vacuum', 'motorcycle', 'table', 'sofa']
Black	['person', 'maillot', 'guitar', 'microphone', 'bathing cap']
Black	['person', 'bathing cap', 'hat with a wide brim', 'power drill', 'head cabbage']
Black	['person', 'seal', 'horse', 'dumbbell', 'basketball']
Black	['person', 'plastic bag', 'tie', 'hair spray', 'bathing cap']
Black	['person', 'power drill', 'guitar', 'chair', 'coffee maker']
Black	['person', 'isopod', 'hat with a wide brim', 'guitar', 'nail']
Black	['person', 'bagel', 'chair', 'tie', 'salt or pepper shaker']
Black	['person', 'digital clock', 'tie', 'backpack', 'iPod']
Black	['person', 'camel', 'cart', 'lipstick', 'cattle']
Black	['person', 'hat with a wide brim', 'miniskirt', 'brassiere', 'orange']
Black	['person', 'dog', 'stretcher', 'table', 'backpack']
Black	['person', 'dog', 'bow', 'chair', 'trumpet']
Black	['person', 'monkey', 'bow', 'rubber eraser', 'backpack']
Black	['person', 'sunglasses', 'cart', 'bathing cap', 'hair dryer']
Black	['person', 'saxophone', 'stretcher', 'miniskirt', 'sofa']
Black	['person', 'basketball', 'tie', 'bowl', 'flower pot']
Black	['person', 'bicycle', 'snowplow', 'electric fan', 'stretcher']
Black	['person', 'balance beam', 'chair', 'bench', 'camel']
Black	['baseball', 'oboe', 'trumpet', 'can opener', 'guitar']
Black	['person', 'flute', 'trombone', 'oboe', 'trumpet']
Black	['person', 'table', 'cattle', 'trumpet', 'stretcher']
Black	['chair', 'iPod', 'soap dispenser', 'hat with a wide brim', 'washer']
Black	['person', 'hat with a wide brim', 'helmet', 'orange', 'racket']
Black	['person', 'neck brace', 'hat with a wide brim', 'iPod', 'table']
Black	['person', 'sofa', 'harmonica', 'piano', 'racket']
Black	['person', 'rugby ball', 'hair spray', 'bathing cap', 'can opener']
Black	['person', 'lipstick', 'hair spray', 'binder', 'table']
Black	['person', 'monkey', 'hair spray', 'horizontal bar', 'lemon']
Black	['person', 'swimming trunks', 'brassiere', 'maillot', 'horse']
Black	['person', 'swimming trunks', 'helmet', 'bathing cap', 'basketball']
Black	['person', 'bicycle', 'bus', 'car', 'hammer']
Black	['person', 'golf ball', 'can opener', 'tie', 'power drill']
Black	['person', 'accordion', 'bird', 'racket', 'guitar']
Black	['person', 'tie', 'toaster', 'filing cabinet', 'ladle']
Black	['person', 'band aid', 'car', 'pretzel', 'table']
Black	['person', 'dog', 'hat with a wide brim', 'golf ball', 'otter']
Black	['person', 'elephant', 'backpack', 'bathing cap', 'hair dryer']
Black	['person', 'cup or mug', 'band aid', 'trumpet', 'swimming trunks']
Black	['person', 'bathing cap', 'head cabbage', 'nail', 'goldfish']
Black	['person', 'banjo', 'bench', 'bow tie', 'guitar']
Black	['person', 'dumbbell', 'swimming trunks', 'car', 'rubber eraser']
Black	['person', 'plastic bag', 'stretcher', 'monkey', 'popsicle']
Black	['person', 'oboe', 'microphone', 'harp', 'cello']
Black	['person', 'starfish', 'corkscrew', 'axe', 'bird']
Black	['person', 'chair', 'rubber eraser', 'swimming trunks', 'spatula']
Black	['person', 'balance beam', 'baby bed', 'cream', 'stretcher']
Black	['person', 'dumbbell', 'flute', 'horse', 'horizontal bar']
Black	['person', 'piano', 'filing cabinet', 'tape player', 'chain saw']
Black	['corkscrew', 'trumpet', 'saxophone', 'person', 'trombone']
Black	['person', 'dumbbell', 'tie', 'purse', 'stretcher']
Black	['person', 'dumbbell', 'hair dryer', 'maraca', 'hat with a wide brim']
Black	['person', 'refrigerator', 'harp', 'seal', 'basketball']
Black	['person', 'hat with a wide brim', 'table', 'digital clock', 'computer keyboard']
Black	['person', 'flower pot', 'motorcycle', 'table', 'head cabbage']
Black	['person', 'dog', 'horse', 'domestic cat', 'seal']
Black	['person', 'cello', 'tiger', 'corkscrew', 'skunk']
Black	['person', 'helmet', 'watercraft', 'tie', 'swimming trunks']
Black	['person', 'cart', 'camel', 'horse', 'seal']
Black	['person', 'bow tie', 'tie', 'backpack', 'swimming trunks']
Black	['person', 'strainer', 'butterfly', 'brassiere', 'swimming trunks']
Black	['person', 'cattle', 'chair', 'bench', 'plastic bag']
Black	['person', 'table', 'washer', 'dishwasher', 'power drill']
Black	['person', 'maraca', 'pretzel', 'dumbbell', 'bus']
Black	['person', 'brassiere', 'hat with a wide brim', 'red panda', 'power drill']
Black	['person', 'corkscrew', 'power drill', 'wine bottle', 'banana']
Black	['dog', 'person', 'train', 'backpack', 'pretzel']
Black	['person', 'ladle', 'cream', 'harmonica', 'hair dryer']
Black	['person', 'maillot', 'bathing cap', 'snake', 'head cabbage']
Black	['person', 'banana', 'chair', 'brassiere', 'sofa']
Black	['person', 'tv or monitor', 'golf ball', 'ping-pong ball', 'watercraft']
Black	['person', 'dog', 'head cabbage', 'horse', 'miniskirt']
Black	['person', 'lobster', 'camel', 'purse', 'snowmobile']
Black	['person', 'maillot', 'brassiere', 'baby bed', 'plastic bag']
Black	['person', 'bathing cap', 'neck brace', 'basketball', 'face powder']
Black	['person', 'bench', 'wine bottle', 'horse', 'cart']
Black	['person', 'sunglasses', 'tie', 'hair dryer', 'pretzel']
Black	['person', 'dog', 'swine', 'tie', 'pretzel']
Black	['person', 'maillot', 'drum', 'french horn', 'stethoscope']
Black	['person', 'purse', 'backpack', 'swimming trunks', 'tie']
Black	['pretzel', 'bagel', 'neck brace', 'pencil sharpener', 'hair spray']
Black	['person', 'turtle', 'popsicle', 'stretcher', 'cream']
Black	['person', 'dog', 'head cabbage', 'band aid', 'coffee maker']
Black	['person', 'bathing cap', 'banana', 'rugby ball', 'punching bag']
Black	['person', 'basketball', 'ping-pong ball', 'car', 'horse']
Black	['person', 'ping-pong ball', 'volleyball', 'lamp', 'corkscrew']
Black	['person', 'bathing cap', 'sofa', 'lamp', 'dumbbell']
Black	['helmet', 'bathing cap', 'person', 'cup or mug', 'neck brace']
Black	['baby bed', 'diaper', 'person', 'sofa', 'brassiere']
Black	['person', 'cart', 'backpack', 'horse', 'bench']
Black	['person', 'chime', 'bookshelf', 'purse', 'lamp']
Black	['person', 'table', 'stretcher', 'lemon', 'bench']
Black	['person', 'swimming trunks', 'axe', 'plastic bag', 'brassiere']
Black	['person', 'tie', 'guitar', 'laptop', 'car']
Black	['person', 'oboe', 'computer keyboard', 'microphone', 'face powder']
Black	['person', 'power drill', 'tie', 'flower pot', 'tv or monitor']
Black	['person', 'piano', 'wine bottle', 'horse', 'cello']
Black	['person', 'microphone', 'trombone', 'jellyfish', 'trumpet']
Black	['person', 'hammer', 'cocktail shaker', 'filing cabinet', 'table']
Black	['person', 'whale', 'axe', 'lamp', 'band aid']
Black	['person', 'vacuum', 'stretcher', 'crutch', 'pitcher']
Black	['person', 'golfcart', 'bus', 'train', 'refrigerator']
Black	['person', 'hat with a wide brim', 'spatula', 'stethoscope', 'unicycle']
Black	['person', 'helmet', 'watercraft', 'cart', 'chain saw']
Black	['person', 'saxophone', 'chain saw', 'binder', 'ladle']
Black	['person', 'wine bottle', 'horizontal bar', 'antelope', 'mushroom']
Black	['person', 'bench', 'sofa', 'swimming trunks', 'cello']
Black	['person', 'hat with a wide brim', 'drum', 'chair', 'helmet']
Black	['person', 'maraca', 'tie', 'goldfish', 'hat with a wide brim']
Black	['person', 'tie', 'pomegranate', 'face powder', 'plastic bag']
Black	['person', 'accordion', 'french horn', 'chair', 'bench']
Black	['person', 'bench', 'chair', 'sofa', 'flower pot']
Black	['person', 'miniskirt', 'camel', 'lamp', 'cattle']
Black	['person', 'baby bed', 'plastic bag', 'table', 'hair dryer']
Black	['person', 'domestic cat', 'maraca', 'helmet', 'dumbbell']
Black	['saxophone', 'person', 'bird', 'french horn', 'motorcycle']
Black	['person', 'table', 'bathing cap', 'bow', 'maraca']
Black	['person', 'racket', 'purse', 'neck brace', 'binder']
Black	['person', 'hotdog', 'ruler', 'rugby ball', 'cream']
Black	['person', 'face powder', 'cream', 'bench', 'chair']
Black	['person', 'whale', 'water bottle', 'guitar', 'elephant']
Black	['person', 'tie', 'seal', 'power drill', 'elephant']
Black	['person', 'unicycle', 'cart', 'axe', 'camel']
Black	['person', 'cattle', 'cart', 'elephant', 'chair']
Black	['person', 'trombone', 'bow', 'goldfish', 'screwdriver']
Black	['person', 'axe', 'ruler', 'table', 'digital clock']
Black	['person', 'tie', 'stethoscope', 'binder', 'nail']
Black	['person', 'hair dryer', 'bench', 'spatula', 'band aid']
Black	['person', 'dog', 'maraca', 'domestic cat', 'maillot']
Black	['person', 'bench', 'horizontal bar', 'bow', 'rubber eraser']
Black	['person', 'golf ball', 'power drill', 'hair dryer', 'corkscrew']
Black	['person', 'soap dispenser', 'backpack', 'stethoscope', 'neck brace']
Black	['car', 'person', 'chair', 'golfcart', 'bench']
Black	['person', 'banjo', 'nail', 'chair', 'microphone']
Black	['person', 'maillot', 'cream', 'pitcher', 'croquet ball']
Black	['dog', 'person', 'cart', 'koala bear', 'hamburger']
Black	['person', 'motorcycle', 'bench', 'vacuum', 'bus']
Black	['person', 'bathing cap', 'tie', 'cream', 'bow tie']
Black	['person', 'cream', 'harmonica', 'binder', 'stretcher']
Black	['person', 'armadillo', 'camel', 'koala bear', 'chime']
Black	['person', 'diaper', 'band aid', 'swimming trunks', 'hamster']
Black	['person', 'backpack', 'head cabbage', 'banana', 'seal']
Black	['airplane', 'cart', 'person', 'chair', 'flower pot']
Black	['person', 'traffic light', 'elephant', 'bow', 'miniskirt']
Black	['person', 'lobster', 'croquet ball', 'seal', 'ray']
Black	['person', 'guitar', 'chair', 'harmonica', 'neck brace']
Black	['person', 'miniskirt', 'harp', 'swimming trunks', 'backpack']
Black	['person', 'snowmobile', 'helmet', 'stretcher', 'racket']
Black	['person', 'accordion', 'bathing cap', 'drum', 'racket']
Black	['person', 'bathing cap', 'swimming trunks', 'laptop', 'miniskirt']
Black	['person', 'hat with a wide brim', 'saxophone', 'hippopotamus', 'dog']
Black	['person', 'traffic light', 'apple', 'lamp', 'toaster']
Black	['person', 'chair', 'bench', 'binder', 'racket']
Black	['pretzel', 'dog', 'person', 'starfish', 'scorpion']
Black	['person', 'milk can', 'balance beam', 'purse', 'car']
Black	['person', 'backpack', 'computer mouse', 'car', 'purse']
Black	['person', 'volleyball', 'dog', 'car', 'rubber eraser']
Black	['person', 'brassiere', 'purse', 'diaper', 'bow tie']
Black	['person', 'backpack', 'bicycle', 'monkey', 'motorcycle']
Black	['person', 'bathing cap', 'baby bed', 'power drill', 'maraca']
Black	['person', 'bird', 'guitar', 'saxophone', 'tv or monitor']
Black	['person', 'snake', 'ant', 'scorpion', 'hair dryer']
Black	['bathing cap', 'baseball', 'binder', 'brassiere', 'flower pot']
Black	['person', 'bench', 'drum', 'koala bear', 'table']
Black	['monkey', 'corkscrew', 'dumbbell', 'punching bag', 'seal']
Black	['soccer ball', 'coffee maker', 'vacuum', 'golfcart', 'electric fan']
Black	['person', 'bird', 'banjo', 'cello', 'drum']
Black	['person', 'diaper', 'dog', 'pineapple', 'purse']
Black	['elephant', 'swine', 'cattle', 'person', 'punching bag']
Black	['person', 'chime', 'bench', 'cart', 'bicycle']
Black	['chair', 'lamp', 'stove', 'hammer', 'table']
Black	['person', 'saxophone', 'trombone', 'sunglasses', 'microphone']
Black	['person', 'hat with a wide brim', 'flute', 'ruler', 'pineapple']
Black	['person', 'basketball', 'cello', 'seal', 'rugby ball']
Black	['person', 'sofa', 'table', 'washer', 'laptop']
Black	['person', 'monkey', 'binder', 'rabbit', 'bow']
Black	['person', 'guitar', 'bicycle', 'watercraft', 'power drill']
Black	['trumpet', 'person', 'trombone', 'saxophone', 'french horn']
Black	['person', 'bench', 'purse', 'chair', 'pencil box']
Black	['person', 'swimming trunks', 'hair spray', 'monkey', 'microphone']
Black	['person', 'ruler', 'syringe', 'purse', 'rubber eraser']
Black	['person', 'train', 'airplane', 'table', 'computer keyboard']
Black	['person', 'miniskirt', 'swimming trunks', 'flower pot', 'diaper']
Black	['person', 'brassiere', 'balance beam', 'bookshelf', 'bathing cap']
Black	['person', 'ant', 'antelope', 'trombone', 'koala bear']
Black	['person', 'sheep', 'dog', 'plastic bag', 'lamp']
Black	['axe', 'baby bed', 'person', 'sofa', 'cattle']
Black	['person', 'guitar', 'hat with a wide brim', 'basketball', 'violin']
Black	['person', 'table', 'stretcher', 'baby bed', 'hair dryer']
Black	['person', 'table', 'chair', 'sofa', 'tie']
Black	['person', 'maillot', 'popsicle', 'stethoscope', 'brassiere']
Black	['person', 'table', 'computer keyboard', 'guitar', 'drum']
Black	['person', 'hat with a wide brim', 'dog', 'domestic cat', 'chair']
Black	['person', 'hair dryer', 'seal', 'maraca', 'brassiere']
Black	['corkscrew', 'cello', 'helmet', 'person', 'violin']
Black	['diaper', 'person', 'miniskirt', 'sofa', 'plastic bag']
Black	['person', 'punching bag', 'maraca', 'hat with a wide brim', 'chair']
Black	['person', 'horse', 'elephant', 'axe', 'bench']
Black	['person', 'nail', 'remote control', 'skunk', 'tie']
Black	['helmet', 'car', 'motorcycle', 'bus', 'tv or monitor']
Black	['person', 'golfcart', 'cart', 'cattle', 'horse']
Black	['hippopotamus', 'person', 'elephant', 'dog', 'bow tie']
Black	['hat with a wide brim', 'person', 'helmet', 'stretcher', 'hair dryer']
Black	['person', 'refrigerator', 'plastic bag', 'miniskirt', 'bench']
Black	['person', 'baby bed', 'hat with a wide brim', 'pineapple', 'table']
Black	['person', 'horse', 'microphone', 'ray', 'tv or monitor']
Black	['person', 'monkey', 'bathing cap', 'sheep', 'ant']
Black	['person', 'butterfly', 'trombone', 'axe', 'swimming trunks']
Black	['person', 'cattle', 'power drill', 'syringe', 'bow tie']
Black	['person', 'bathing cap', 'maraca', 'tie', 'accordion']
Black	['cattle', 'hippopotamus', 'person', 'sheep', 'dog']
Black	['person', 'helmet', 'bus', 'neck brace', 'volleyball']
Black	['person', 'drum', 'cocktail shaker', 'bowl', 'violin']
Black	['person', 'tv or monitor', 'train', 'coffee maker', 'cart']
Black	['person', 'tv or monitor', 'seal', 'hair spray', 'tie']
Black	['person', 'baby bed', 'table', 'dishwasher', 'water bottle']
Black	['sunglasses', 'tie', 'person', 'starfish', 'helmet']
Black	['person', 'punching bag', 'power drill', 'hair spray', 'pencil box']
Black	['person', 'hat with a wide brim', 'maraca', 'seal', 'traffic light']
Black	['person', 'goldfish', 'stretcher', 'bow tie', 'plastic bag']
Black	['person', 'volleyball', 'bathing cap', 'soccer ball', 'band aid']
Black	['person', 'car', 'chair', 'bench', 'table']
Black	['person', 'dog', 'pretzel', 'table', 'band aid']
Black	['person', 'axe', 'horizontal bar', 'swimming trunks', 'head cabbage']
Black	['person', 'cream', 'remote control', 'ant', 'rubber eraser']
Black	['person', 'bench', 'tie', 'golf ball', 'car']
Black	['person', 'helmet', 'computer mouse', 'hat with a wide brim', 'fig']
Black	['person', 'crutch', 'bicycle', 'french horn', 'motorcycle']
Black	['person', 'backpack', 'stretcher', 'purse', 'hammer']
Black	['person', 'ladle', 'car', 'cup or mug', 'binder']
Black	['person', 'backpack', 'tie', 'turtle', 'stethoscope']
Black	['person', 'croquet ball', 'helmet', 'maraca', 'table']
Black	['person', 'motorcycle', 'oboe', 'plastic bag', 'power drill']
